doc_id,archetype,signup_date,job_title,specialty,practice_type,practice_size,signup_source,self_reported_goal,plan_type,base_engagement,skepticism,error_tolerance,fatigue_sensitivity,invite_colleague_prob,churn_risk
doc_00675,skeptical_senior,2024-01-16T08:00:00,GP,Neurology,Telehealth,6-20,paid_ad,save_time,pro,0.3372526644594748,0.7080332945460381,0.24990076265136138,0.7538326858160774,0.5639654039589809,0.5903104381119759
doc_00676,passive_tryer,2024-01-09T08:00:00,Registrar,Emergency,Solo,1,paid_ad,better_notes,starter,0.20551807533271935,0.6370710298697967,0.01159924050595456,0.9162272310235412,0.16433416658276673,0.7382305164722403
doc_00677,skeptical_senior,2024-01-01T08:00:00,GP,Radiology,Large Hospital,2-5,organic,save_time,trial,0.4245970926379209,0.6504564753369988,0.1357818802677811,0.714608920492451,0.5316014331064078,0.4924441079014407
doc_00678,passive_tryer,2024-01-01T08:00:00,Registrar,Radiology,Telehealth,1,organic,better_notes,starter,0.15145499749606525,0.6638069271173668,0.10297972816645076,1.0,0.11932666593274653,0.7108557362776831
doc_00679,skeptical_senior,2024-01-17T08:00:00,Specialist,Orthopaedics,Large Hospital,6-20,organic,colleague_recommended,starter,0.4894090911969743,0.8236024725048025,0.2375931532792398,0.907577498988741,0.5089275013340245,0.7077878588144796
doc_00680,early_adopter,2024-01-07T08:00:00,GP,Radiology,Large Hospital,6-20,conference,curiosity,pro,0.6921373381280582,0.14685564083300756,0.5075059257153599,0.18405062531475344,0.38874310563957165,0.2575791092540452
doc_00681,busy_registrar,2024-01-20T08:00:00,Registrar,Psychiatry,Telehealth,6-20,conference,save_time,trial,0.49499801315897357,0.2210456962897585,0.49193147369166684,0.5800503989346254,0.27380848175405315,0.4319635388272316
doc_00682,passive_tryer,2024-01-04T08:00:00,GP,General Practice,Solo,1,organic,curiosity,pro,0.19402302303993693,0.5887262079616757,0.23258156315368375,0.8819084474638228,0.1541890645063788,0.6907401324813527
doc_00683,busy_registrar,2024-01-14T08:00:00,Registrar,Emergency,Small Clinic,20+,paid_ad,curiosity,starter,0.5071790320485358,0.23644487522080446,0.5383609084569827,0.4022497231539629,0.3372005174330709,0.3733924124149994
doc_00684,busy_registrar,2024-01-31T08:00:00,Registrar,Orthopaedics,Solo,2-5,referral,save_time,starter,0.39379150939033464,0.1619690640226842,0.5138745009526504,0.3197191943165611,0.22736035346333613,0.2789293175809486
doc_00685,early_adopter,2024-01-30T08:00:00,GP,Psychiatry,Large Hospital,20+,organic,colleague_recommended,trial,0.6168857054000799,0.05260183187656711,0.8052508435855361,0.165632621416141,0.42764185179721725,0.1772446507293898
doc_00686,busy_registrar,2024-01-27T08:00:00,Registrar,General Practice,Small Clinic,20+,colleague_invite,compliance,trial,0.41373203704830314,0.14752441702423338,0.42997094482504916,0.456719376179978,0.12988733063342606,0.416882406670934
doc_00687,passive_tryer,2024-01-31T08:00:00,Registrar,General Practice,Small Clinic,2-5,colleague_invite,save_time,starter,0.31234831669517915,0.43736968809542476,0.23930950293434286,0.8910304675160179,0.12714885871375856,0.7120784616863214
doc_00688,busy_registrar,2024-01-05T08:00:00,Registrar,Psychiatry,Small Clinic,20+,conference,curiosity,starter,0.5471689192692709,0.3239088890126955,0.522850913169874,0.5719334075152579,0.23179740503867444,0.47578218094980607
doc_00689,champion,2024-01-21T08:00:00,GP,Oncology,Telehealth,2-5,referral,curiosity,starter,0.9004251475690285,0.0029483825550210094,0.9351313002631437,0.018228827697827854,0.6815783417514741,0.05039128493454884
doc_00690,skeptical_senior,2024-01-16T08:00:00,GP,Radiology,Solo,6-20,paid_ad,better_notes,starter,0.4874761428346873,0.689333830696735,0.09654247631568336,0.7165850811989657,0.47340697276348226,0.551350543790293
doc_00691,busy_registrar,2024-01-05T08:00:00,Registrar,Radiology,Small Clinic,20+,colleague_invite,save_time,starter,0.506382432386897,0.32841877657966323,0.515959242699607,0.42247469629615575,0.3235439631710035,0.3671027560512338
doc_00692,skeptical_senior,2024-01-18T08:00:00,Specialist,General Practice,Telehealth,2-5,paid_ad,save_time,trial,0.36478059126293794,0.7535147070467889,0.1944914993013701,0.570722682988623,0.48528483098560926,0.5196896878287321
doc_00693,early_adopter,2024-01-14T08:00:00,Nurse Practitioner,Psychiatry,Telehealth,1,paid_ad,curiosity,starter,0.6996072072766605,0.20115006406983021,0.7593607302506488,0.13986275234517928,0.4941838324468308,0.18928867355609416
doc_00694,busy_registrar,2024-01-19T08:00:00,Registrar,Dermatology,Small Clinic,2-5,paid_ad,better_notes,starter,0.4107659097674049,0.24316351200325947,0.5371820051398147,0.5737422967987713,0.25167406779424606,0.3400090343127095
doc_00695,champion,2024-01-19T08:00:00,GP,Dermatology,Solo,1,referral,curiosity,starter,0.99,0.11918425789373709,0.9635027576696009,0.06850563664814567,0.6785056928371432,0.05787712396897478
doc_00696,busy_registrar,2024-01-12T08:00:00,Registrar,General Practice,Small Clinic,20+,organic,better_notes,trial,0.5001917336765928,0.20744694544232234,0.4262261537953183,0.5429085420508378,0.26741376549093304,0.4699553181982209
doc_00697,skeptical_senior,2024-01-26T08:00:00,Specialist,Oncology,Telehealth,1,paid_ad,colleague_recommended,pro,0.4125082550323705,0.6307178286162332,0.16635939687754137,0.8329845211985195,0.57548977712692,0.5646003310334673
doc_00698,busy_registrar,2024-01-03T08:00:00,Registrar,Paediatrics,Telehealth,6-20,paid_ad,save_time,starter,0.3767184023859029,0.27670685575610665,0.6338015475225541,0.4290789268729744,0.33023223690225006,0.40905823339056413
doc_00699,skeptical_senior,2024-01-12T08:00:00,GP,Radiology,Small Clinic,2-5,organic,save_time,starter,0.3463804113337776,0.7094369677299907,0.16124734406979524,0.8415731106448395,0.5297516026971492,0.4683491483122511
doc_00700,busy_registrar,2024-01-19T08:00:00,Registrar,Emergency,Solo,20+,organic,compliance,trial,0.43822218500407645,0.28178135281887345,0.5850644506079548,0.4518141278941014,0.18898707037744697,0.3995571306302706
doc_00701,early_adopter,2024-01-28T08:00:00,Specialist,Psychiatry,Small Clinic,20+,organic,colleague_recommended,starter,0.7719633840347003,0.26567490119801523,0.8143083747791833,0.1737333864829074,0.4240892588006233,0.0996592745060496
doc_00702,early_adopter,2024-01-24T08:00:00,GP,Psychiatry,Large Hospital,20+,referral,compliance,pro,0.7781832566047228,0.14716219337844516,0.6469052827746862,0.2119304088448137,0.4954596081192314,0.09948154671489122
doc_00703,busy_registrar,2024-01-01T08:00:00,Registrar,Orthopaedics,Small Clinic,6-20,referral,colleague_recommended,starter,0.4249752735024678,0.09018162720700344,0.5846006732360729,0.5265996418598684,0.22893952328125486,0.3802303005118865
doc_00704,busy_registrar,2024-01-17T08:00:00,Registrar,Paediatrics,Telehealth,1,organic,save_time,starter,0.4183243063360037,0.22888758645761595,0.5119519637238339,0.5361265110633674,0.27510575489870415,0.36943097666759744
doc_00705,busy_registrar,2024-01-14T08:00:00,Registrar,Psychiatry,Solo,20+,colleague_invite,compliance,starter,0.43703131322955996,0.38823086230433973,0.38879320935800227,0.39497465453475694,0.25021534879869034,0.4085719147457597
doc_00706,busy_registrar,2024-01-21T08:00:00,Registrar,Radiology,Solo,6-20,referral,better_notes,trial,0.5165703605150662,0.26149545150715064,0.5594982972863444,0.3929260582187326,0.2805626562509625,0.35549434945037406
doc_00707,early_adopter,2024-01-11T08:00:00,Nurse Practitioner,Psychiatry,Large Hospital,20+,conference,curiosity,pro,0.7986436191701758,0.0,0.780016195036902,0.15960172227786343,0.5053275162299867,0.17001730115506505
doc_00708,skeptical_senior,2024-01-29T08:00:00,Specialist,Oncology,Telehealth,6-20,conference,colleague_recommended,starter,0.39280697350450355,0.7642960865517441,0.20335669033893405,0.815181174964531,0.6028464338815623,0.5673754271781443
doc_00709,champion,2024-01-17T08:00:00,Specialist,Radiology,Large Hospital,6-20,conference,curiosity,pro,0.8535056494764864,0.046673426167042335,0.9906047157393281,0.13046456983162147,0.6037748628520757,0.03550119431784521
doc_00710,early_adopter,2024-01-29T08:00:00,Nurse Practitioner,General Practice,Solo,6-20,referral,save_time,trial,0.9171327934290032,0.06929491882088834,0.6761371078750438,0.19201759209462368,0.493887621296492,0.16545484454411388
doc_00711,passive_tryer,2024-01-18T08:00:00,GP,Radiology,Solo,1,referral,better_notes,starter,0.23965723594737084,0.39866636978178516,0.05860708945294962,0.9255075702115726,0.21763115656065674,0.6038332947580217
doc_00712,busy_registrar,2024-01-03T08:00:00,Registrar,General Practice,Telehealth,1,referral,colleague_recommended,pro,0.7149925232944049,0.28814715579010614,0.5550782328709226,0.5814869863323024,0.2567782254188157,0.36781664938016795
doc_00713,early_adopter,2024-01-27T08:00:00,Physician Associate,Paediatrics,Large Hospital,20+,conference,colleague_recommended,starter,0.6815931746244643,0.0725896077091705,0.8130326025849278,0.1698668004254419,0.4968062078099733,0.18520549281594692
doc_00714,busy_registrar,2024-01-27T08:00:00,Registrar,Orthopaedics,Small Clinic,1,conference,better_notes,trial,0.5653022863511524,0.23527104164625334,0.49646493798537084,0.5702691530887012,0.2779336387858933,0.2825764487944107
doc_00715,busy_registrar,2024-01-19T08:00:00,Registrar,Emergency,Telehealth,6-20,colleague_invite,compliance,trial,0.6271736429550041,0.1951249502508821,0.5154086988832647,0.4468228770889692,0.1999780823372833,0.37395077887799494
doc_00716,busy_registrar,2024-01-08T08:00:00,Registrar,Emergency,Large Hospital,2-5,organic,colleague_recommended,trial,0.4829559522695208,0.27135387821788753,0.5298418552584161,0.49896405903437857,0.245401266072973,0.31708437123347116
doc_00717,passive_tryer,2024-01-01T08:00:00,Specialist,Orthopaedics,Large Hospital,1,conference,compliance,starter,0.25126410671173344,0.7130132596373575,0.30515270927111854,0.8901060729928991,0.10228355441672936,0.6927439234189566
doc_00718,champion,2024-01-25T08:00:00,Specialist,Emergency,Solo,1,colleague_invite,curiosity,starter,0.8975030236268652,0.06785166351374923,0.8028611961151076,0.16035270804866916,0.6997669337518727,0.0
doc_00719,skeptical_senior,2024-01-17T08:00:00,GP,Paediatrics,Solo,1,colleague_invite,compliance,trial,0.35159087374107745,0.7737478294192527,0.1467409573263448,0.8472591471079488,0.4512463139425391,0.5139989622015104
doc_00720,champion,2024-01-07T08:00:00,GP,Orthopaedics,Large Hospital,1,organic,curiosity,starter,0.99,0.04609294358391233,0.8376555501481033,0.10773046166603477,0.695252416165278,0.03823262780214479
doc_00721,champion,2024-01-02T08:00:00,GP,Paediatrics,Small Clinic,20+,colleague_invite,colleague_recommended,starter,0.99,0.07413240035274951,0.8989062702607368,0.22871025133006814,0.7234644092593536,0.06394945453246538
doc_00722,early_adopter,2024-01-25T08:00:00,Specialist,Orthopaedics,Telehealth,20+,referral,better_notes,trial,0.6871801594249964,0.07389258549211257,0.5371364928858404,0.13985708205943995,0.3902750787370307,0.2118126363738444
doc_00723,skeptical_senior,2024-01-19T08:00:00,Specialist,Neurology,Solo,1,paid_ad,compliance,trial,0.29885009751786373,0.8566152918926543,0.25911004742121313,0.8983469892450292,0.5135912240660426,0.5305206406052803
doc_00724,champion,2024-01-24T08:00:00,Nurse Practitioner,Radiology,Solo,2-5,referral,colleague_recommended,trial,0.9774261413124167,0.0,0.845821571607215,0.08847010264971786,0.7335346937587686,0.028240366764697603
doc_00725,skeptical_senior,2024-01-29T08:00:00,Specialist,General Practice,Small Clinic,2-5,organic,save_time,pro,0.4269580263155012,0.808299452819354,0.17799837791680886,0.984878543620286,0.522333787621412,0.5617023931910116
doc_00726,busy_registrar,2024-01-04T08:00:00,Registrar,Cardiology,Telehealth,6-20,referral,compliance,starter,0.3986768010380954,0.42736830894248573,0.7884367058299927,0.3985407936763953,0.20560813579772114,0.42795335053059386
doc_00727,skeptical_senior,2024-01-14T08:00:00,GP,Paediatrics,Small Clinic,6-20,paid_ad,save_time,trial,0.43954442267625715,0.6861355615255531,0.29883741825885485,0.8556621333790656,0.5346220170214303,0.5256281470222753
doc_00728,early_adopter,2024-01-11T08:00:00,Specialist,Psychiatry,Small Clinic,6-20,organic,colleague_recommended,trial,0.6990136203660786,0.2135114185938149,0.5833778719151584,0.13690986588479997,0.45293328371315084,0.1661973334163222
doc_00729,champion,2024-01-07T08:00:00,GP,Orthopaedics,Solo,20+,organic,save_time,pro,0.99,0.1382894558564725,0.8359917548766999,0.1762670028913352,0.6486512988662525,0.049962948160628406
doc_00730,busy_registrar,2024-01-03T08:00:00,Registrar,Neurology,Telehealth,1,organic,curiosity,trial,0.5192505775437004,0.11999227235142533,0.425274020583295,0.47404502863783404,0.27833433679182534,0.3623616871399775
doc_00731,early_adopter,2024-01-30T08:00:00,GP,Paediatrics,Large Hospital,1,colleague_invite,better_notes,pro,0.8456161337607889,0.09103544343870015,0.7224576429923079,0.24918298614984932,0.41444198728492737,0.17168634377025443
doc_00732,busy_registrar,2024-01-25T08:00:00,Registrar,Psychiatry,Large Hospital,2-5,organic,compliance,starter,0.5392822183610467,0.20783229914652013,0.663619297178877,0.5320619947022264,0.23538088158338819,0.37769093204000903
doc_00733,busy_registrar,2024-01-31T08:00:00,Registrar,Paediatrics,Solo,1,colleague_invite,better_notes,trial,0.46896819100170506,0.23366487844048245,0.7436268231798308,0.5442154005984989,0.2989103293944644,0.319035605201452
doc_00734,busy_registrar,2024-01-18T08:00:00,Registrar,Emergency,Solo,6-20,paid_ad,compliance,starter,0.4642909728611601,0.20760284027075585,0.4430656604239029,0.3594296560981626,0.21775772741684163,0.34187829581331847
doc_00735,early_adopter,2024-01-01T08:00:00,Registrar,Neurology,Large Hospital,2-5,paid_ad,compliance,pro,0.795198955494312,0.06198938580715949,0.7557946306348529,0.24849432675964503,0.47530572496447004,0.11642986879262504
doc_00736,skeptical_senior,2024-01-21T08:00:00,GP,Cardiology,Solo,2-5,organic,save_time,starter,0.3425246682109196,0.7524102339581321,0.19757061369362852,0.9229299754073553,0.534228154063049,0.6015822569595505
doc_00737,passive_tryer,2024-01-30T08:00:00,Registrar,General Practice,Small Clinic,6-20,conference,colleague_recommended,trial,0.14350688958771338,0.6191949582484644,0.24541725589696184,0.973261475577016,0.13271395646004736,0.7764577901322397
doc_00738,busy_registrar,2024-01-03T08:00:00,Registrar,Paediatrics,Large Hospital,20+,colleague_invite,compliance,starter,0.46088957404407055,0.3795765844899729,0.5531753085243386,0.5407820500375817,0.24625326554366894,0.3687140388783735
doc_00739,busy_registrar,2024-01-23T08:00:00,Registrar,Radiology,Large Hospital,1,paid_ad,curiosity,trial,0.4397134988052831,0.29512768300637093,0.5247245949123066,0.6627957927371645,0.2587953410251097,0.3317844168369169
doc_00740,early_adopter,2024-01-20T08:00:00,Physician Associate,General Practice,Small Clinic,1,paid_ad,compliance,starter,0.8505840183396027,0.1987684136518373,0.6507771916389736,0.16446882553318132,0.47082930513526566,0.20705504072538172
doc_00741,passive_tryer,2024-01-10T08:00:00,Specialist,Dermatology,Small Clinic,6-20,colleague_invite,curiosity,trial,0.2049966836861145,0.5373569442343529,0.13751350082516528,1.0,0.036578586941415636,0.6953357200945753
doc_00742,passive_tryer,2024-01-08T08:00:00,Registrar,General Practice,Large Hospital,1,conference,compliance,trial,0.26903639885669905,0.6971974613406194,0.13719232004391774,0.900720017949109,0.07338673099633579,0.6449318422538681
doc_00743,busy_registrar,2024-01-08T08:00:00,Registrar,Radiology,Large Hospital,2-5,organic,better_notes,trial,0.4280195362441643,0.3393388570889253,0.5925534649863476,0.6063389153094513,0.18792961895721078,0.3108828114099851
doc_00744,skeptical_senior,2024-01-11T08:00:00,Specialist,Oncology,Telehealth,1,colleague_invite,colleague_recommended,trial,0.40937474359924175,0.756754338799269,0.1895411932059028,0.7924062844291169,0.5936209617118097,0.5370536928782131
doc_00745,passive_tryer,2024-01-05T08:00:00,GP,Radiology,Small Clinic,20+,organic,colleague_recommended,starter,0.2109851389271195,0.5100112536571835,0.1287728988430469,0.9955724398929667,0.037043792466260377,0.7233751186581422
doc_00746,busy_registrar,2024-01-29T08:00:00,Registrar,Dermatology,Large Hospital,6-20,organic,save_time,trial,0.6879606989640903,0.35665833352446863,0.5983631303181628,0.478594792100051,0.3352768839184791,0.41620186913036183
doc_00747,busy_registrar,2024-01-31T08:00:00,Registrar,Cardiology,Small Clinic,1,conference,colleague_recommended,trial,0.5238722069169081,0.28617760668564807,0.5602091647207655,0.549230954910984,0.3110405677641697,0.3427295013517584
doc_00748,busy_registrar,2024-01-29T08:00:00,Registrar,Neurology,Solo,20+,colleague_invite,colleague_recommended,trial,0.4145083312593481,0.35460329048967343,0.4943212583195659,0.6713170053073562,0.2653435847136212,0.3238122076197065
doc_00749,busy_registrar,2024-01-28T08:00:00,Registrar,Orthopaedics,Large Hospital,2-5,conference,save_time,pro,0.5848430301480827,0.21481110200647288,0.6543509810647249,0.412107222801216,0.2858598514541862,0.3604845317226431
doc_00750,busy_registrar,2024-01-27T08:00:00,Registrar,Oncology,Small Clinic,20+,colleague_invite,colleague_recommended,trial,0.3270627987913962,0.32257724057706677,0.47979691594412194,0.3942119764665914,0.18260840128583689,0.468280344338189
doc_00751,busy_registrar,2024-01-06T08:00:00,Registrar,Dermatology,Large Hospital,2-5,colleague_invite,save_time,starter,0.5886423303542809,0.17935938753331113,0.4783205169964784,0.4885485828387723,0.3023969077510116,0.4689206954678365
doc_00752,busy_registrar,2024-01-31T08:00:00,Registrar,Radiology,Large Hospital,6-20,paid_ad,compliance,trial,0.7079175241760646,0.4458285385369846,0.5416322234758792,0.5027048308637396,0.2042341876076162,0.4387848343346755
doc_00753,passive_tryer,2024-01-31T08:00:00,Specialist,Neurology,Small Clinic,20+,organic,curiosity,pro,0.2024906100525659,0.5640520789805326,0.20094167905281152,0.800899639075387,0.24216952591156737,0.7161521455806595
doc_00754,busy_registrar,2024-01-28T08:00:00,Registrar,Cardiology,Small Clinic,1,conference,compliance,trial,0.5086495973571266,0.37065533765754227,0.4710567707009444,0.5676674805428075,0.2824846733385568,0.34649758184346746
doc_00755,busy_registrar,2024-01-02T08:00:00,Registrar,General Practice,Small Clinic,1,paid_ad,colleague_recommended,trial,0.49610335510708303,0.24228738504863592,0.5037670412442117,0.4380015061337108,0.23235936548916075,0.3743792960150557
doc_00756,skeptical_senior,2024-01-16T08:00:00,GP,Dermatology,Large Hospital,1,referral,curiosity,pro,0.30031497435110244,0.6786755015492628,0.29239643955690015,0.923375392222791,0.5021539922452484,0.5408349321138232
doc_00757,early_adopter,2024-01-24T08:00:00,Nurse Practitioner,Orthopaedics,Solo,6-20,colleague_invite,compliance,trial,0.812521266665923,0.04829282302545478,0.7340559972605033,0.025322850468161143,0.5341709587208441,0.18233148985198055
doc_00758,passive_tryer,2024-01-16T08:00:00,GP,General Practice,Telehealth,6-20,conference,save_time,trial,0.2524360920134118,0.5447307495502256,0.11819135355607763,0.945710369883087,0.15666373358705482,0.7348396533600446
doc_00759,early_adopter,2024-01-02T08:00:00,Nurse Practitioner,Paediatrics,Telehealth,20+,referral,colleague_recommended,pro,0.6537704566451379,0.0072781023818794775,0.6515933684505033,0.2565369163445803,0.44401863111402706,0.14812761013466064
doc_00760,early_adopter,2024-01-01T08:00:00,GP,Cardiology,Solo,1,conference,colleague_recommended,starter,0.814746353745051,0.10998693728971509,0.5758363751635335,0.09850582645031626,0.49495558867715417,0.21729848789939277
doc_00761,skeptical_senior,2024-01-16T08:00:00,GP,Neurology,Solo,1,conference,save_time,trial,0.28871375143977257,0.7547630869126243,0.20054405876500542,0.8801948674850847,0.6251052811188708,0.5271219802206277
doc_00762,skeptical_senior,2024-01-09T08:00:00,Specialist,Paediatrics,Large Hospital,1,referral,save_time,trial,0.4367683174728356,0.6796282111668691,0.2819527641654675,0.9014453378679634,0.4842879191781555,0.5012938119380249
doc_00763,skeptical_senior,2024-01-29T08:00:00,GP,Dermatology,Small Clinic,2-5,colleague_invite,colleague_recommended,trial,0.4612875095228003,0.8434607746568149,0.19439720041993275,0.9540813681986485,0.5382544617237527,0.45635260409742323
doc_00764,busy_registrar,2024-01-29T08:00:00,Registrar,Psychiatry,Large Hospital,6-20,referral,colleague_recommended,trial,0.5516472128905174,0.2484661344124748,0.5892913648680485,0.5926026391415269,0.30820222308616724,0.4293926374444667
doc_00765,passive_tryer,2024-01-14T08:00:00,Physician Associate,Psychiatry,Small Clinic,1,organic,curiosity,trial,0.22604031354581525,0.5933680486078815,0.15252863158252525,0.9128429531863852,0.006114798600071469,0.7026646761901185
doc_00766,busy_registrar,2024-01-15T08:00:00,Registrar,Emergency,Telehealth,2-5,organic,compliance,trial,0.3455585673600117,0.2257378124183879,0.6221341473166047,0.47773329284914395,0.1795127947788376,0.335772639220063
doc_00767,early_adopter,2024-01-02T08:00:00,Nurse Practitioner,Dermatology,Telehealth,20+,colleague_invite,colleague_recommended,trial,0.7268450296353954,0.07194337461406661,0.538237667810651,0.21024354370597007,0.5027668009157543,0.12210833144944121
doc_00768,skeptical_senior,2024-01-02T08:00:00,Specialist,Radiology,Solo,1,conference,better_notes,pro,0.30016716250089504,0.7748979212821355,0.055182751709170655,0.8615018253648848,0.4783690147368756,0.5273734200588837
doc_00769,early_adopter,2024-01-19T08:00:00,Specialist,General Practice,Solo,1,colleague_invite,curiosity,pro,0.6969407452549441,0.08141570859411942,0.6795045749437268,0.14610776400418762,0.40707728772568325,0.14727609891106616
doc_00770,busy_registrar,2024-01-29T08:00:00,Registrar,Emergency,Large Hospital,2-5,referral,save_time,pro,0.5013072362728275,0.21950658181252825,0.6422312486644531,0.47711572482190856,0.3153697441222769,0.3887544707048477
doc_00771,passive_tryer,2024-01-20T08:00:00,Specialist,Cardiology,Small Clinic,2-5,conference,compliance,starter,0.1002637168058804,0.5420899092236557,0.2633465376538452,1.0,0.11294974123548283,0.8212072163997033
doc_00772,busy_registrar,2024-01-27T08:00:00,Registrar,Neurology,Solo,20+,referral,curiosity,starter,0.6140512386011352,0.3785563324900024,0.5771448593770866,0.4672878466261692,0.2334595675720905,0.35048026005117333
doc_00773,skeptical_senior,2024-01-24T08:00:00,GP,Radiology,Large Hospital,2-5,organic,curiosity,trial,0.3236326814783438,0.6670964773800558,0.20359987506291566,0.8988767315508802,0.5206529896966443,0.5782171768660771
doc_00774,passive_tryer,2024-01-30T08:00:00,Specialist,Paediatrics,Telehealth,2-5,conference,compliance,trial,0.31617087997574383,0.6396109329322333,0.05932030657841503,0.9993645021734716,0.017432834021196587,0.644917350615186
doc_00775,champion,2024-01-31T08:00:00,GP,Emergency,Large Hospital,6-20,colleague_invite,better_notes,trial,0.8327507577248853,0.004711355224133424,0.7955357203771495,0.18296590438521937,0.7850076792490407,0.06212382789984459
doc_00776,passive_tryer,2024-01-02T08:00:00,Registrar,Radiology,Small Clinic,20+,conference,save_time,starter,0.1810540885459273,0.7111499714579634,0.01276509172907839,0.8473221331356652,0.03485017642903904,0.7177453729961124
doc_00777,busy_registrar,2024-01-17T08:00:00,Registrar,Emergency,Small Clinic,20+,paid_ad,save_time,trial,0.41589783374460154,0.1945634260563256,0.600629535643714,0.4718433007114052,0.2827198893660156,0.40455518523874173
doc_00778,busy_registrar,2024-01-16T08:00:00,Registrar,Psychiatry,Solo,1,colleague_invite,colleague_recommended,starter,0.5615960174430897,0.33248992841329467,0.5087164342016643,0.4721162777359829,0.2395157575778503,0.24688917895327192
doc_00779,skeptical_senior,2024-01-25T08:00:00,GP,General Practice,Small Clinic,6-20,referral,curiosity,pro,0.4012735933178657,0.9803699175713437,0.1996709952811874,0.7191375138645306,0.5559000434406234,0.5862411908882345
doc_00780,busy_registrar,2024-01-30T08:00:00,Registrar,Neurology,Telehealth,6-20,colleague_invite,curiosity,trial,0.45173505955118676,0.3859762305366778,0.6095915637527054,0.460100298229976,0.277141763917279,0.40878802271081094
doc_00781,passive_tryer,2024-01-27T08:00:00,Nurse Practitioner,Paediatrics,Large Hospital,6-20,referral,better_notes,trial,0.055781357549055326,0.516153406905251,0.1317030450262927,0.795613357152426,0.012792681879680225,0.7214261130630868
doc_00782,busy_registrar,2024-01-10T08:00:00,Registrar,Paediatrics,Solo,1,conference,curiosity,trial,0.4594667074263052,0.36464332256609344,0.549642833891544,0.5127687638057051,0.252947561828351,0.423074733291621
doc_00783,skeptical_senior,2024-01-09T08:00:00,GP,Dermatology,Large Hospital,20+,colleague_invite,curiosity,starter,0.3636023464149008,0.6909989030343344,0.28181217248901475,0.9019749455688484,0.5678169223214219,0.5445280315742685
doc_00784,busy_registrar,2024-01-20T08:00:00,Registrar,General Practice,Small Clinic,20+,paid_ad,better_notes,trial,0.4991770334283322,0.2899835339331864,0.5274603355855795,0.5683916498979742,0.30918963512966624,0.3236183490904792
doc_00785,skeptical_senior,2024-01-28T08:00:00,GP,Cardiology,Solo,1,paid_ad,colleague_recommended,trial,0.2640138873868111,0.6318010563678741,0.17765151638482762,0.8446310890943641,0.5247434609592883,0.5324183565607168
doc_00786,champion,2024-01-09T08:00:00,GP,Dermatology,Solo,2-5,referral,curiosity,starter,0.867387776528977,0.03718946855887892,0.7448698760665421,0.1815063374911802,0.8016022547860896,0.13809763054663013
doc_00787,passive_tryer,2024-01-01T08:00:00,Physician Associate,Oncology,Telehealth,20+,conference,curiosity,pro,0.203350487879381,0.5817347364380758,0.06998412792483688,0.8025653112577156,0.13273339368454554,0.736818835360668
doc_00788,busy_registrar,2024-01-15T08:00:00,Registrar,Radiology,Solo,6-20,conference,colleague_recommended,trial,0.37935267924883104,0.49816093649182613,0.5758891276079537,0.5899130444992237,0.23146061611580626,0.31039742766192424
doc_00789,passive_tryer,2024-01-09T08:00:00,Nurse Practitioner,Dermatology,Solo,1,referral,better_notes,trial,0.17488252873442367,0.7005733989485615,0.1602452642539254,0.9768263481964213,0.11007931433953412,0.8142287686054803
doc_00790,busy_registrar,2024-01-17T08:00:00,Registrar,Neurology,Telehealth,6-20,colleague_invite,compliance,trial,0.520640368641309,0.3694988191886672,0.6630344669620275,0.415145607904902,0.20866908764662948,0.31850754413723015
doc_00791,busy_registrar,2024-01-15T08:00:00,Registrar,Psychiatry,Small Clinic,1,paid_ad,better_notes,pro,0.5368358717067472,0.28880759640282033,0.6095914791087147,0.5329167348934306,0.25827891638464473,0.4016212087778299
doc_00792,passive_tryer,2024-01-23T08:00:00,Specialist,Cardiology,Small Clinic,2-5,organic,save_time,starter,0.08722542776287008,0.6587851696502144,0.07017112630871235,0.9020314694254207,0.08218448487049741,0.7441901610311961
doc_00793,busy_registrar,2024-01-26T08:00:00,Registrar,Radiology,Solo,2-5,organic,save_time,trial,0.6252236730629533,0.43561126656371163,0.5506056235869485,0.5377063939882722,0.23203563477768535,0.43848441627077794
doc_00794,busy_registrar,2024-01-12T08:00:00,Registrar,Cardiology,Large Hospital,20+,paid_ad,compliance,trial,0.5402670928878669,0.2588784890016315,0.7206755811890365,0.3789096796039576,0.25125845763527854,0.3805903864392142
doc_00795,early_adopter,2024-01-01T08:00:00,GP,Oncology,Large Hospital,6-20,colleague_invite,better_notes,starter,0.809129794331173,0.0,0.6080423264721286,0.22493376097003653,0.5708923197343162,0.07831853398951723
doc_00796,passive_tryer,2024-01-12T08:00:00,GP,Neurology,Telehealth,6-20,referral,colleague_recommended,trial,0.1783926260958903,0.4748251128817305,0.13968365072909725,0.8321666863205656,0.05543759301819787,0.7688355642954728
doc_00797,champion,2024-01-01T08:00:00,Specialist,Neurology,Telehealth,6-20,paid_ad,curiosity,starter,0.7741446701618613,0.035632514705767275,0.7529079377402816,0.10121815690769732,0.771347283356284,0.0
doc_00798,busy_registrar,2024-01-14T08:00:00,Registrar,Radiology,Large Hospital,6-20,colleague_invite,colleague_recommended,starter,0.6478401607078613,0.3481797099975982,0.5204088467920717,0.5970262807278339,0.22809823416661237,0.39135957228746887
